학교명,학교급구분,소재지도로명주소,위도,경도,Region_Name
영훈초등학교,초등학교,서울특별시 강북구 도봉로13가길 19 . 영훈학교 (미아동),37.61320741,127.0278071,강북구
서울신봉초등학교,초등학교,서울특별시 관악구 양녕로6나길 1 (봉천동),37.48529595,126.9491081,관악구
서울용답초등학교,초등학교,서울특별시 성동구 용답25길 1 (용답동. 용답초등학교),37.56073011,127.0535393,성동구
서울고원초등학교,초등학교,서울특별시 구로구 경인로46길 13 (고척동. 서울고원초등학교),37.49747061,126.865676,구로구
서울성일초등학교,초등학교,서울특별시 강동구 성내로15길 33 . 서울성일초등학교 (성내동),37.52911527,127.1283576,강동구
서울중마초등학교,초등학교,서울특별시 광진구 동일로72길 43 (중곡동. 서울중마초등학교),37.56590051,127.0797413,광진구
서울상도초등학교,초등학교,서울특별시 동작구 성대로21길 62 (상도동.상도초등학교),37.49995159,126.9372288,동작구
서울당현초등학교,초등학교,서울특별시 노원구 동일로213길 52 . 서울당현초등학교 (상계동),37.64863395,127.0583817,노원구
서울상일초등학교,초등학교,서울특별시 강동구 천호대로 1477 (상일동),37.54714083,127.1723329,강동구
서울삼성초등학교,초등학교,서울특별시 관악구 대학7길 52 (신림동),37.46790699,126.9410205,관악구
서울휘경초등학교,초등학교,서울특별시 동대문구 망우로6길 48 (휘경동. 서울휘경초등학교),37.58573583,127.0581216,동대문구
서울언남초등학교,초등학교,서울특별시 서초구 헌릉로8길 42 (내곡동),37.45391848,127.0614475,서초구
서울신암초등학교,초등학교,서울특별시 강동구 올림픽로93길 33-16 . 서울신암초등학교 (암사동),37.5492998,127.1243019,강동구
서울남명초등학교,초등학교,서울특별시 양천구 중앙로23길 3 (신정동.서울남명초등학교),37.5152537,126.8539776,양천구
서울오정초등학교,초등학교,서울특별시 구로구 경인로2길 10 . 서울오정초등학교 (오류동),37.48973575,126.8263073,구로구
서울고명초등학교,초등학교,서울특별시 강동구 고덕로46길 53 . 서울고명초등학교 (명일동),37.55303605,127.1469046,강동구
경복초등학교,초등학교,서울특별시 광진구 천호대로130길 58 . 경복초등학교 (능동),37.54982961,127.0868108,광진구
태강삼육초등학교,초등학교,서울특별시 노원구 화랑로 815 . 태강삼육초등학교 (공릉동),37.64093107,127.1097981,노원구
서울구산초등학교,초등학교,서울특별시 은평구 서오릉로15길 16 (구산동.서울구산초등학교),37.61237792,126.9094521,은평구
서울구의초등학교,초등학교,서울특별시 광진구 광나루로30길 49 . 서울구의초등학교 (화양동),37.54300899,127.0807327,광진구
서울전동초등학교,초등학교,서울특별시 동대문구 전농로16길 61 . 서울전동초등학교 (전농동),37.57936573,127.061479,동대문구
서울신구로초등학교,초등학교,서울특별시 구로구 가마산로27길 69 (구로동.서울신구로초등학교),37.49937741,126.8892874,구로구
서울강솔초등학교,초등학교,서울특별시 강동구 고덕로97길 80 . 서울강솔초등학교 (강일동),37.56198707,127.1806458,강동구
서울정목초등학교,초등학교,서울특별시 양천구 목동중앙로3길 30-10 (목동.서울정목초등학교),37.53712155,126.870245,양천구
서울금호초등학교,초등학교,서울특별시 성동구 무수막길 69 . 서울금호초등학교 (금호동2가),37.55259823,127.0199193,성동구
서울일원초등학교,초등학교,서울특별시 강남구 영동대로4길 20 (일원동.일원초등학교),37.48947305,127.0763669,강남구
서울묘곡초등학교,초등학교,서울특별시 강동구 동남로79길 46 (고덕동),37.55834131,127.1533139,강동구
서울천일초등학교,초등학교,서울특별시 강동구 구천면로 266 . 서울천일초등학교 (천호동),37.54407164,127.1331024,강동구
우촌초등학교,초등학교,서울특별시 성북구 성북로4길 52-1 (돈암동.우촌초등학교),37.59560791,127.0114325,성북구
서울금북초등학교,초등학교,서울특별시 성동구 행당로1길 13 . 서울금북초등학교 (금호동1가),37.55709198,127.0235067,성동구
서울명일초등학교,초등학교,서울특별시 강동구 고덕로38길 8 (암사동. 서울명일초등학교),37.55446222,127.1420935,강동구
서울창동초등학교,초등학교,서울특별시 도봉구 해등로16길 81 (창동),37.65512011,127.0447617,도봉구
서울연광초등학교,초등학교,서울특별시 은평구 연서로35길 37 (불광동. 연광초등학교),37.62400172,126.9244269,은평구
서울강동초등학교,초등학교,서울특별시 강동구 상암로14길 77 (천호동.서울강동초등학교),37.54590977,127.1299696,강동구
서울어울초등학교,초등학교,서울특별시 은평구 통일로 650 . 서울어울초등학교 (녹번동),37.60636007,126.9350984,은평구
서울영등포초등학교,초등학교,서울특별시 영등포구 경인로 756 (문래동1가),37.51287942,126.898215,영등포구
서울아현초등학교,초등학교,서울특별시 마포구 굴레방로 6 (아현동),37.55542287,126.9565385,마포구
서울명원초등학교,초등학교,서울특별시 강동구 명일로 364 . 서울명원초등학교 (명일동),37.55093358,127.1504189,강동구
서울금나래초등학교,초등학교,서울특별시 금천구 시흥대로79길 37 (독산동.서울금나래초등학교),37.45807082,126.8962417,금천구
서울가인초등학교,초등학교,서울특별시 도봉구 도봉로136다길 4 (창동.가인초등학교),37.65985099,127.0432681,도봉구
서울고은초등학교,초등학교,서울특별시 서대문구 모래내로 441 (홍제동. 서울고은초등학교),37.58477023,126.9434152,서대문구
서울석관초등학교,초등학교,서울특별시 성북구 돌곶이로22길 21 . 서울석관초등학교 (석관동.서울석관초등학교),37.61088587,127.0587469,성북구
서울등서초등학교,초등학교,서울특별시 강서구 화곡로58길 86 (화곡동.등서초등학교),37.55161611,126.8549719,강서구
서울상천초등학교,초등학교,서울특별시 노원구 덕릉로 443 . 서울상천초등학교 (상계동),37.64598135,127.0578888,노원구
서울고덕초등학교,초등학교,서울특별시 강동구 아리수로82길 42 . 고덕초등학교 (고덕동),37.56073087,127.1665805,강동구
서울등마초등학교,초등학교,서울특별시 강서구 등촌로35길 12 (등촌동.서울등마초등학교),37.54199063,126.8617624,강서구
서울등촌초등학교,초등학교,서울특별시 강서구 등촌로39길 71 (등촌동.등촌초등학교),37.54756456,126.8583713,강서구
서울양목초등학교,초등학교,서울특별시 양천구 목동로11길 30 (신정동. 서울양목초등학교),37.52375478,126.8616964,양천구
한신초등학교,초등학교,서울특별시 도봉구 노해로49길 69 (쌍문동.한신초등학교),37.65314239,127.0327077,도봉구
서울우신초등학교,초등학교,서울특별시 영등포구 신길로 190 (신길동.우신초등학교),37.50942729,126.911785,영등포구
서울양재초등학교,초등학교,서울특별시 서초구 바우뫼로18길 14 (양재동.양재초등학교),37.47381019,127.0318861,서초구
서울정심초등학교,초등학교,서울특별시 금천구 독산로78다길 89 . 정심초등학교 (독산동),37.47155648,126.9083606,금천구
서울세명초등학교,초등학교,서울특별시 강남구 자곡로 55 . 서울세명초등학교 (세곡동),37.46877216,127.0912257,강남구
서울이문초등학교,초등학교,서울특별시 동대문구 신이문로 16 (이문동. 서울이문초등학교),37.60219787,127.0643592,동대문구
서울청운초등학교,초등학교,서울특별시 종로구 자하문로 105 . 청운초등학교 (청운동),37.58563254,126.9692423,종로구
서울돈암초등학교,초등학교,서울특별시 성북구 동소문로13길 38 (동소문동6가.서울돈암초등학교),37.59371444,127.0126789,성북구
서울천동초등학교,초등학교,서울특별시 강동구 성안로 200 . 서울천동초등학교 (길동),37.54058516,127.1375686,강동구
서울월천초등학교,초등학교,서울특별시 도봉구 노해로70길 96 (창동.서울월천초등학교),37.64795721,127.0519155,도봉구
서울양원숲초등학교,초등학교,서울특별시 중랑구 양원역로 95 (망우동. 서울양원숲초등학교),37.60908501,127.1051943,중랑구
서울가락초등학교,초등학교,서울특별시 송파구 송파대로37길 45 (가락동. 가락초등학교),37.49989836,127.1076425,송파구
서울항동초등학교,초등학교,서울특별시 구로구 연동로 178 (항동),37.47718813,126.8239832,구로구
서울하늘숲초등학교,초등학교,서울특별시 구로구 오리로 1106 . 서울하늘숲초등학교 (천왕동),37.48422849,126.8414178,구로구
서울강덕초등학교,초등학교,서울특별시 강동구 동남로82길 94-54 (고덕동.서울강덕초등학교),37.55893656,127.1607703,강동구
서울응암초등학교,초등학교,서울특별시 은평구 가좌로6길 20 . 서울응암초등학교 (응암동),37.5884279,126.9214593,은평구
서울해누리초등학교,초등학교,서울특별시 송파구 송파대로37길 95 (가락동),37.49812557,127.102087,송파구
서울고일초등학교,초등학교,서울특별시 강동구 구천면로93길 20 . 서울고일초등학교 (상일동),37.55205811,127.1688868,강동구
방산중학교,중학교,서울특별시 송파구 오금로29길 31 (방이동. 방산중학교),37.5090712,127.1217525,송파구
세륜중학교,중학교,서울특별시 송파구 양재대로72길 41 (오금동.세륜중학교),37.50849606,127.1314098,송파구
봉은중학교,중학교,서울특별시 강남구 영동대로128길 59 (삼성동. 봉은중학교),37.51910487,127.0627595,강남구
선유중학교,중학교,서울특별시 영등포구 선유로 213 (양평동3가),37.53284324,126.8943293,영등포구
남서울중학교,중학교,서울특별시 관악구 남부순환로172길 97 . 남서울중학교 (신림동),37.4817951,126.9214593,관악구
원촌중학교,중학교,서울특별시 서초구 사평대로45길 10 (반포동.원촌중학교),37.50588887,127.0140445,서초구
정신여자중학교,중학교,서울특별시 송파구 올림픽로4길 16 . 정신여자중학교 (잠실동),37.50903739,127.0735391,송파구
송례중학교,중학교,서울특별시 송파구 위례순환로 429 (장지동),37.47769454,127.1397415,송파구
오륜중학교,중학교,서울특별시 송파구 양재대로 1242 (방이동.오륜중학교),37.51606548,127.1387635,송파구
남성중학교,중학교,서울특별시 동작구 남부순환로269길 166 (사당동. 남성중학교),37.47868496,126.972489,동작구
중앙중학교,중학교,서울특별시 종로구 창덕궁길 164 중앙중학교 (계동),37.58617083,126.9868579,종로구
목동중학교,중학교,서울특별시 양천구 목동동로 172 (신정동.목동중학교),37.52051562,126.8714631,양천구
상명대학교사범대학부속여자중학교,중학교,서울특별시 종로구 홍지문2길 20 (홍지동),37.60276829,126.9541291,종로구
봉영여자중학교,중학교,서울특별시 양천구 목동동로2길 68 (신정동),37.50896384,126.8613702,양천구
